epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
35,2020-08-24,137,MA,Cachoeira Grande,2102374,city,171,1813.16934,0,4,0,0.0234,9431,False,False
35,2020-08-24,141,MA,Cajapió,2102408,city,5,44.73472,0,2,0,0.4,11177,False,False
35,2020-08-24,114,MA,Cajari,2102507,city,125,645.02812,0,4,0,0.032,19379,False,False
35,2020-08-24,104,MA,Campestre do Maranhão,2102556,city,357,2483.65104,0,4,0,0.0112,14374,False,False
35,2020-08-24,113,MA,Cândido Mendes,2102606,city,40,198.2357,0,4,0,0.1,20178,False,False
35,2020-08-24,137,MA,Cantanhede,2102705,city,381,1732.21187,0,3,0,0.0079,21995,False,False
35,2020-08-24,109,MA,Capinzal do Norte,2102754,city,347,3173.58698,0,1,0,0.0029,10934,False,False
35,2020-08-24,101,MA,Carolina,2102804,city,313,1286.90075,0,1,0,0.0032,24322,False,False
35,2020-08-24,113,MA,Carutapera,2102903,city,330,1386.14693,0,17,0,0.0515,23807,False,False
35,2020-08-24,135,MA,Caxias,2103000,city,3730,2262.25133,7,70,0,0.0188,164880,False,False
35,2020-08-24,107,MA,Cedral,2103109,city,121,1133.48946,0,0,0,0.0,10675,False,False
35,2020-08-24,104,MA,Central do Maranhão,2103125,city,21,242.13075,0,1,0,0.0476,8673,False,False
35,2020-08-24,109,MA,Centro do Guilherme,2103158,city,332,2466.93417,0,1,0,0.003,13458,False,False
35,2020-08-24,121,MA,Centro Novo do Maranhão,2103174,city,600,2774.95144,0,7,0,0.0117,21622,False,False
35,2020-08-24,137,MA,Chapadinha,2103208,city,2665,3344.83841,0,44,0,0.0165,79675,False,False
35,2020-08-24,107,MA,Cidelândia,2103257,city,281,1911.95482,0,1,0,0.0036,14697,False,False
35,2020-08-24,124,MA,Codó,2103307,city,1792,1458.5826,1,20,1,0.0112,122859,False,False
35,2020-08-24,119,MA,Coelho Neto,2103406,city,1509,3052.49317,7,36,0,0.0239,49435,False,False
35,2020-08-24,139,MA,Colinas,2103505,city,1467,3562.58196,3,27,1,0.0184,41178,False,False
35,2020-08-24,120,MA,Conceição do Lago-Açu,2103554,city,151,929.97475,0,5,0,0.0331,16237,False,False
35,2020-08-24,115,MA,Coroatá,2103604,city,995,1523.82994,15,10,0,0.0101,65296,False,False
35,2020-08-24,129,MA,Cururupu,2103703,city,491,1501.75868,0,7,0,0.0143,32695,False,False
35,2020-08-24,132,MA,Davinópolis,2103752,city,243,1882.55346,1,7,0,0.0288,12908,False,False
35,2020-08-24,123,MA,Dom Pedro,2103802,city,285,1220.55675,0,2,0,0.007,23350,False,False
35,2020-08-24,116,MA,Duque Bacelar,2103901,city,334,2942.99057,0,7,0,0.021,11349,False,False
35,2020-08-24,117,MA,Esperantinópolis,2104008,city,620,3596.07911,1,13,0,0.021,17241,False,False
35,2020-08-24,121,MA,Estreito,2104057,city,1540,3671.38702,1,7,0,0.0045,41946,False,False
35,2020-08-24,103,MA,Feira Nova do Maranhão,2104073,city,370,4350.8937,14,2,0,0.0054,8504,False,False
35,2020-08-24,110,MA,Fernando Falcão,2104081,city,728,7027.02703,0,0,0,0.0,10360,False,False
35,2020-08-24,104,MA,Formosa da Serra Negra,2104099,city,573,3001.72874,10,1,0,0.0017,19089,False,False
35,2020-08-24,113,MA,Fortaleza dos Nogueiras,2104107,city,484,3831.84229,1,2,1,0.0041,12631,False,False
35,2020-08-24,106,MA,Fortuna,2104206,city,421,2707.04733,5,1,0,0.0024,15552,False,False
35,2020-08-24,105,MA,Godofredo Viana,2104305,city,83,702.25907,0,3,0,0.0361,11819,False,False
35,2020-08-24,106,MA,Gonçalves Dias,2104404,city,323,1801.04829,0,4,0,0.0124,17934,False,False
35,2020-08-24,106,MA,Governador Archer,2104503,city,262,2416.97417,0,0,0,0.0,10840,False,False
35,2020-08-24,122,MA,Governador Edison Lobão,2104552,city,249,1360.95321,0,5,0,0.0201,18296,False,False
35,2020-08-24,104,MA,Governador Eugênio Barros,2104602,city,199,1182.55289,0,0,0,0.0,16828,False,False
35,2020-08-24,94,MA,Governador Luiz Rocha,2104628,city,103,1319.32881,0,0,0,0.0,7807,False,False
35,2020-08-24,118,MA,Governador Newton Bello,2104651,city,446,4381.13949,0,4,0,0.009,10180,False,False
35,2020-08-24,133,MA,Governador Nunes Freire,2104677,city,585,2287.21117,2,3,0,0.0051,25577,False,False
35,2020-08-24,102,MA,Graça Aranha,2104701,city,118,1884.38199,0,2,0,0.0169,6262,False,False
35,2020-08-24,114,MA,Grajaú,2104800,city,2290,3293.68447,9,32,0,0.014,69527,False,False
35,2020-08-24,117,MA,Guimarães,2104909,city,214,1778.88612,0,4,0,0.0187,12030,False,False
35,2020-08-24,118,MA,Humberto de Campos,2105005,city,547,1904.79507,0,5,0,0.0091,28717,False,False
35,2020-08-24,139,MA,Icatu,2105104,city,184,678.64124,1,6,0,0.0326,27113,False,False
35,2020-08-24,115,MA,Igarapé do Meio,2105153,city,246,1735.20491,0,9,0,0.0366,14177,False,False
35,2020-08-24,100,MA,Igarapé Grande,2105203,city,943,8330.38869,0,8,0,0.0085,11320,False,False
35,2020-08-24,146,MA,Imperatriz,2105302,city,5180,2002.45862,9,273,4,0.0527,258682,False,False
35,2020-08-24,101,MA,Itaipava do Grajaú,2105351,city,437,2721.55446,0,2,0,0.0046,16057,False,False
35,2020-08-24,131,MA,Itapecuru Mirim,2105401,city,688,1008.75328,1,10,0,0.0145,68203,False,False
35,2020-08-24,114,MA,Itinga do Maranhão,2105427,city,538,2069.23077,0,11,0,0.0204,26000,False,False
35,2020-08-24,97,MA,Jatobá,2105450,city,55,541.71181,0,4,0,0.0727,10153,False,False
35,2020-08-24,102,MA,Jenipapo dos Vieiras,2105476,city,562,3402.967,7,8,0,0.0142,16515,False,False
35,2020-08-24,113,MA,João Lisboa,2105500,city,228,964.7935,1,10,1,0.0439,23632,False,False
35,2020-08-24,112,MA,Joselândia,2105609,city,398,2461.65265,0,0,0,0.0,16168,False,False
35,2020-08-24,129,MA,Junco do Maranhão,2105658,city,168,4895.1049,0,0,0,0.0,3432,False,False
35,2020-08-24,93,MA,Lagoa do Mato,2105922,city,1,8.88889,0,0,0,0.0,11250,False,False
35,2020-08-24,101,MA,Lagoa Grande do Maranhão,2105963,city,107,939.09075,0,3,0,0.028,11394,False,False
35,2020-08-24,124,MA,Lago da Pedra,2105708,city,1165,2317.67,2,43,0,0.0369,50266,False,False
35,2020-08-24,100,MA,Lago do Junco,2105807,city,195,1798.89299,0,1,0,0.0051,10840,False,False
35,2020-08-24,112,MA,Lago dos Rodrigues,2105948,city,318,3583.90623,0,7,0,0.022,8873,False,False
35,2020-08-24,102,MA,Lago Verde,2105906,city,490,3014.08624,0,4,0,0.0082,16257,False,False
35,2020-08-24,108,MA,Lajeado Novo,2105989,city,75,993.37748,0,0,0,0.0,7550,False,False
35,2020-08-24,118,MA,Lima Campos,2106003,city,639,5372.90843,23,6,0,0.0094,11893,False,False
35,2020-08-24,93,MA,Loreto,2106102,city,247,2031.75125,2,2,0,0.0081,12157,False,False
35,2020-08-24,112,MA,Luís Domingues,2106201,city,95,1366.70983,0,1,0,0.0105,6951,False,False
35,2020-08-24,120,MA,Magalhães de Almeida,2106300,city,397,2002.42106,0,4,0,0.0101,19826,False,False
35,2020-08-24,116,MA,Maracaçumé,2106326,city,483,2257.53681,0,3,0,0.0062,21395,False,False
35,2020-08-24,93,MA,Marajá do Sena,2106359,city,145,1860.88296,0,3,0,0.0207,7792,False,False
35,2020-08-24,109,MA,Maranhãozinho,2106375,city,419,2576.08362,0,3,0,0.0072,16265,False,False
35,2020-08-24,123,MA,Mata Roma,2106409,city,345,2050.03268,0,10,0,0.029,16829,False,False
35,2020-08-24,129,MA,Matinha,2106508,city,258,1103.97946,0,3,0,0.0116,23370,False,False
35,2020-08-24,94,MA,Matões,2106607,city,335,991.65236,2,4,0,0.0119,33782,False,False
35,2020-08-24,100,MA,Matões do Norte,2106631,city,202,1206.33025,0,1,0,0.005,16745,False,False
35,2020-08-24,127,MA,Milagres do Maranhão,2106672,city,156,1843.10019,0,1,0,0.0064,8464,False,False
35,2020-08-24,107,MA,Mirador,2106706,city,562,2674.28028,0,3,0,0.0053,21015,False,False
35,2020-08-24,130,MA,Miranda do Norte,2106755,city,138,486.24079,0,9,0,0.0652,28381,False,False
35,2020-08-24,135,MA,Mirinzal,2106805,city,126,842.1334,0,6,0,0.0476,14962,False,False
35,2020-08-24,124,MA,Monção,2106904,city,394,1178.44111,0,15,0,0.0381,33434,False,False
35,2020-08-24,112,MA,Montes Altos,2107001,city,311,3395.19651,0,3,0,0.0096,9160,False,False
35,2020-08-24,130,MA,Morros,2107100,city,140,720.42402,0,7,0,0.05,19433,False,False
35,2020-08-24,102,MA,Nina Rodrigues,2107209,city,181,1252.24851,0,4,0,0.0221,14454,False,False
35,2020-08-24,100,MA,Nova Colinas,2107258,city,80,1485.8841,8,0,0,0.0,5384,False,False
35,2020-08-24,93,MA,Nova Iorque,2107308,city,26,555.19966,0,0,0,0.0,4683,False,False
35,2020-08-24,116,MA,Nova Olinda do Maranhão,2107357,city,277,1323.58563,0,4,0,0.0144,20928,False,False
35,2020-08-24,121,MA,Olho d'Água das Cunhãs,2107407,city,464,2378.87721,3,4,0,0.0086,19505,False,False
35,2020-08-24,119,MA,Olinda Nova do Maranhão,2107456,city,193,1312.83586,0,7,0,0.0363,14701,False,False
35,2020-08-24,144,MA,Paço do Lumiar,2107506,city,547,447.63783,3,81,0,0.1481,122197,False,False
35,2020-08-24,110,MA,Palmeirândia,2107605,city,31,157.18487,0,3,0,0.0968,19722,False,False
35,2020-08-24,107,MA,Paraibano,2107704,city,363,1697.37211,0,4,0,0.011,21386,False,False
35,2020-08-24,98,MA,Parnarama,2107803,city,423,1211.79133,0,0,0,0.0,34907,False,False
35,2020-08-24,93,MA,Passagem Franca,2107902,city,194,1020.0326,0,0,0,0.0,19019,False,False
35,2020-08-24,95,MA,Pastos Bons,2108009,city,270,1386.60641,2,2,0,0.0074,19472,False,False
35,2020-08-24,117,MA,Paulino Neves,2108058,city,152,947.92641,0,2,0,0.0132,16035,False,False
35,2020-08-24,108,MA,Paulo Ramos,2108108,city,787,3740.4943,14,10,0,0.0127,21040,False,False
35,2020-08-24,125,MA,Pedreiras,2108207,city,1501,3826.25099,5,34,0,0.0227,39229,False,False
35,2020-08-24,111,MA,Pedro do Rosário,2108256,city,88,349.98409,0,3,0,0.0341,25144,False,False
35,2020-08-24,115,MA,Penalva,2108306,city,217,564.0759,0,5,0,0.023,38470,False,False
35,2020-08-24,112,MA,Peri Mirim,2108405,city,160,1117.47451,0,2,0,0.0125,14318,False,False
35,2020-08-24,119,MA,Peritoró,2108454,city,331,1426.97017,2,3,0,0.0091,23196,False,False
35,2020-08-24,115,MA,Pindaré-Mirim,2108504,city,572,1736.43787,0,11,0,0.0192,32941,False,False
35,2020-08-24,119,MA,Pinheiro,2108603,city,1840,2206.57896,26,33,0,0.0179,83387,False,False
35,2020-08-24,111,MA,Pio XII,2108702,city,799,3718.87363,0,6,0,0.0075,21485,False,False
35,2020-08-24,115,MA,Pirapemas,2108801,city,247,1326.1745,0,3,0,0.0121,18625,False,False
35,2020-08-24,102,MA,Poção de Pedras,2108900,city,791,4425.67001,6,2,0,0.0025,17873,False,False
35,2020-08-24,118,MA,Porto Franco,2109007,city,692,2897.21583,0,8,0,0.0116,23885,False,False
35,2020-08-24,111,MA,Porto Rico do Maranhão,2109056,city,104,1740.58577,0,1,0,0.0096,5975,False,False
35,2020-08-24,122,MA,Presidente Dutra,2109106,city,1285,2688.05958,0,7,0,0.0054,47804,False,False
35,2020-08-24,126,MA,Presidente Juscelino,2109205,city,29,227.73677,0,0,0,0.0,12734,False,False
35,2020-08-24,117,MA,Presidente Médici,2109239,city,219,3121.88168,0,0,0,0.0,7015,False,False
35,2020-08-24,112,MA,Presidente Sarney,2109270,city,168,888.04313,1,7,0,0.0417,18918,False,False
35,2020-08-24,110,MA,Presidente Vargas,2109304,city,57,509.24685,0,1,0,0.0175,11193,False,False
35,2020-08-24,102,MA,Primeira Cruz,2109403,city,44,287.30003,0,2,0,0.0455,15315,False,False
35,2020-08-24,139,MA,Raposa,2109452,city,133,432.36566,6,13,0,0.0977,30761,False,False
35,2020-08-24,110,MA,Riachão,2109502,city,295,1460.75761,9,6,0,0.0203,20195,False,False
35,2020-08-24,108,MA,Ribamar Fiquene,2109551,city,139,1784.10987,0,8,0,0.0576,7791,False,False
35,2020-08-24,129,MA,Rosário,2109601,city,376,879.73795,0,11,0,0.0293,42740,False,False
35,2020-08-24,99,MA,Sambaíba,2109700,city,196,3456.18057,15,1,0,0.0051,5671,False,False
35,2020-08-24,103,MA,Santa Filomena do Maranhão,2109759,city,43,553.19696,0,0,0,0.0,7773,False,False
35,2020-08-24,114,MA,Santa Helena,2109809,city,1278,3033.46784,3,6,0,0.0047,42130,False,False
35,2020-08-24,140,MA,Santa Inês,2109908,city,4139,4648.26378,0,71,0,0.0172,89044,False,False
35,2020-08-24,116,MA,Santa Luzia,2110005,city,2424,3335.76451,0,16,0,0.0066,72667,False,False
35,2020-08-24,113,MA,Santa Luzia do Paruá,2110039,city,409,1619.54542,8,4,0,0.0098,25254,False,False
35,2020-08-24,109,MA,Santana do Maranhão,2110237,city,159,1187.80816,1,3,0,0.0189,13386,False,False
35,2020-08-24,113,MA,Santa Quitéria do Maranhão,2110104,city,440,1715.93479,0,14,0,0.0318,25642,False,False
35,2020-08-24,135,MA,Santa Rita,2110203,city,256,676.26469,1,13,0,0.0508,37855,False,False
35,2020-08-24,102,MA,Santo Amaro do Maranhão,2110278,city,74,466.99483,2,2,0,0.027,15846,False,False
35,2020-08-24,109,MA,Santo Antônio dos Lopes,2110302,city,626,4308.9207,0,3,0,0.0048,14528,False,False
35,2020-08-24,140,MA,São Benedito do Rio Preto,2110401,city,884,4736.6447,0,7,0,0.0079,18663,False,False
35,2020-08-24,115,MA,São Bento,2110500,city,457,1010.81595,0,5,0,0.0109,45211,False,False
35,2020-08-24,109,MA,São Bernardo,2110609,city,830,2911.56558,0,13,0,0.0157,28507,False,False
35,2020-08-24,101,MA,São Domingos do Azeitão,2110658,city,130,1758.65801,0,1,0,0.0077,7392,False,False
35,2020-08-24,109,MA,São Domingos do Maranhão,2110708,city,1258,3659.5299,9,8,0,0.0064,34376,False,False
35,2020-08-24,93,MA,São Félix de Balsas,2110807,city,126,2748.0916,0,0,0,0.0,4585,False,False
35,2020-08-24,123,MA,São Francisco do Brejão,2110856,city,264,2237.6674,0,0,0,0.0,11798,False,False
35,2020-08-24,115,MA,São Francisco do Maranhão,2110906,city,67,548.73055,0,0,0,0.0,12210,False,False
35,2020-08-24,123,MA,São João Batista,2111003,city,112,541.97919,0,5,0,0.0446,20665,False,False
35,2020-08-24,115,MA,São João do Carú,2111029,city,363,2296.30567,0,5,0,0.0138,15808,False,False
35,2020-08-24,95,MA,São João do Paraíso,2111052,city,90,805.22502,0,2,0,0.0222,11177,False,False
35,2020-08-24,100,MA,São João do Soter,2111078,city,433,2335.11298,0,2,0,0.0046,18543,False,False
35,2020-08-24,125,MA,São João dos Patos,2111102,city,931,3590.57426,18,8,0,0.0086,25929,False,False
35,2020-08-24,144,MA,São José de Ribamar,2111201,city,1168,657.33565,4,110,0,0.0942,177687,False,False
35,2020-08-24,102,MA,São José dos Basílios,2111250,city,160,2093.96676,0,0,0,0.0,7641,False,False
35,2020-08-24,158,MA,São Luís,2111300,city,18176,1649.53843,71,1198,2,0.0659,1101884,False,False
35,2020-08-24,118,MA,São Luís Gonzaga do Maranhão,2111409,city,509,2699.40602,1,8,0,0.0157,18856,False,False
35,2020-08-24,119,MA,São Mateus do Maranhão,2111508,city,1078,2595.77645,0,24,0,0.0223,41529,False,False
35,2020-08-24,111,MA,São Pedro da Água Branca,2111532,city,359,2828.99921,2,1,0,0.0028,12690,False,False
35,2020-08-24,109,MA,São Pedro dos Crentes,2111573,city,103,2206.51243,0,2,0,0.0194,4668,False,False
35,2020-08-24,105,MA,São Raimundo das Mangabeiras,2111607,city,1338,7091.37163,32,6,0,0.0045,18868,False,False
35,2020-08-24,100,MA,São Raimundo do Doca Bezerra,2111631,city,74,1413.02272,0,2,0,0.027,5237,False,False
35,2020-08-24,93,MA,São Roberto,2111672,city,183,2723.61959,0,2,0,0.0109,6719,False,False
35,2020-08-24,116,MA,São Vicente Ferrer,2111706,city,201,903.49261,0,1,0,0.005,22247,False,False
35,2020-08-24,116,MA,Satubinha,2111722,city,128,919.93675,0,1,0,0.0078,13914,False,False
35,2020-08-24,109,MA,Senador Alexandre Costa,2111748,city,326,2926.12871,0,1,0,0.0031,11141,False,False
35,2020-08-24,119,MA,Senador La Rocque,2111763,city,191,1336.31848,0,8,0,0.0419,14293,False,False
35,2020-08-24,118,MA,Serrano do Maranhão,2111789,city,153,1492.24617,0,2,0,0.0131,10253,False,False
35,2020-08-24,115,MA,Sítio Novo,2111805,city,442,2444.55506,17,3,0,0.0068,18081,False,False
35,2020-08-24,93,MA,Sucupira do Norte,2111904,city,65,611.132,0,0,0,0.0,10636,False,False
35,2020-08-24,93,MA,Sucupira do Riachão,2111953,city,77,1360.42403,0,0,0,0.0,5660,False,False
35,2020-08-24,98,MA,Tasso Fragoso,2112001,city,160,1877.71388,0,0,0,0.0,8521,False,False
35,2020-08-24,109,MA,Timbiras,2112100,city,332,1139.9533,0,3,0,0.009,29124,False,False
35,2020-08-24,143,MA,Timon,2112209,city,3327,1967.39343,17,99,0,0.0298,169107,False,False
35,2020-08-24,131,MA,Trizidela do Vale,2112233,city,604,2745.70415,0,7,0,0.0116,21998,False,False
35,2020-08-24,99,MA,Tufilândia,2112274,city,78,1335.61644,0,5,0,0.0641,5840,False,False
35,2020-08-24,130,MA,Tuntum,2112308,city,1175,2808.85447,0,6,0,0.0051,41832,False,False
35,2020-08-24,111,MA,Turiaçu,2112407,city,233,654.42085,0,3,0,0.0129,35604,False,False
35,2020-08-24,110,MA,Turilândia,2112456,city,305,1190.52266,0,4,0,0.0131,25619,False,False
35,2020-08-24,118,MA,Tutóia,2112506,city,971,1649.6772,0,22,0,0.0227,58860,False,False
35,2020-08-24,139,MA,Urbano Santos,2112605,city,1355,4090.93654,2,14,0,0.0103,33122,False,False
35,2020-08-24,130,MA,Vargem Grande,2112704,city,724,1281.18917,0,10,0,0.0138,56510,False,False
35,2020-08-24,137,MA,Viana,2112803,city,274,522.49194,0,13,0,0.0474,52441,False,False
35,2020-08-24,107,MA,Vila Nova dos Martírios,2112852,city,241,1799.58184,0,0,0,0.0,13392,False,False
35,2020-08-24,136,MA,Vitória do Mearim,2112902,city,629,1919.79001,0,6,0,0.0095,32764,False,False
35,2020-08-24,127,MA,Vitorino Freire,2113009,city,1461,4634.71116,3,26,0,0.0178,31523,False,False
35,2020-08-24,135,MA,Zé Doca,2114007,city,3158,6106.66357,3,36,0,0.0114,51714,False,False
35,2020-08-23,145,MA,Açailândia,2100055,city,3052,2714.21584,0,79,1,0.0259,112445,False,False
35,2020-08-23,97,MA,Afonso Cunha,2100105,city,134,2053.95463,0,2,0,0.0149,6524,False,False
35,2020-08-23,109,MA,Água Doce do Maranhão,2100154,city,595,4733.1159,0,5,0,0.0084,12571,False,False
35,2020-08-23,128,MA,Alcântara,2100204,city,44,199.12205,0,6,0,0.1364,22097,False,False
35,2020-08-23,115,MA,Aldeias Altas,2100303,city,802,3022.76496,0,4,0,0.005,26532,False,False
35,2020-08-23,134,MA,Altamira do Maranhão,2100402,city,262,3223.4252,0,5,0,0.0191,8128,False,False
35,2020-08-23,118,MA,Alto Alegre do Maranhão,2100436,city,323,1193.95261,0,11,0,0.0341,27053,False,False
35,2020-08-23,122,MA,Alto Alegre do Pindaré,2100477,city,1331,4169.93014,0,19,0,0.0143,31919,False,False
35,2020-08-23,102,MA,Alto Parnaíba,2100501,city,193,1724.75424,4,2,0,0.0104,11190,False,False
35,2020-08-23,111,MA,Amapá do Maranhão,2100550,city,3,43.09107,0,0,0,0.0,6962,False,False
35,2020-08-23,118,MA,Amarante do Maranhão,2100600,city,834,2012.79112,1,16,0,0.0192,41435,False,False
35,2020-08-23,127,MA,Anajatuba,2100709,city,324,1208.81991,0,8,0,0.0247,26803,False,False
35,2020-08-23,113,MA,Anapurus,2100808,city,710,4513.09433,0,6,0,0.0085,15732,False,False
35,2020-08-23,115,MA,Apicum-Açu,2100832,city,197,1142.7577,0,3,0,0.0152,17239,False,False
35,2020-08-23,117,MA,Araguanã,2100873,city,495,3208.86814,0,2,0,0.004,15426,False,False
35,2020-08-23,108,MA,Araioses,2100907,city,543,1169.25065,0,10,0,0.0184,46440,False,False
35,2020-08-23,109,MA,Arame,2100956,city,804,2458.64041,0,7,0,0.0087,32701,False,False
35,2020-08-23,128,MA,Arari,2101004,city,195,653.3101,0,7,0,0.0359,29848,False,False
35,2020-08-23,116,MA,Axixá,2101103,city,124,1022.25886,0,3,0,0.0242,12130,False,False
35,2020-08-23,130,MA,Bacabal,2101202,city,3125,2977.63676,0,47,0,0.015,104949,False,False
35,2020-08-23,130,MA,Bacabeira,2101251,city,147,861.91733,0,2,0,0.0136,17055,False,False
35,2020-08-23,104,MA,Bacuri,2101301,city,412,2217.19944,0,3,0,0.0073,18582,False,False
35,2020-08-23,102,MA,Bacurituba,2101350,city,39,690.99929,0,0,0,0.0,5644,False,False
35,2020-08-23,126,MA,Balsas,2101400,city,4690,4942.72134,131,29,1,0.0062,94887,False,False
35,2020-08-23,108,MA,Barão de Grajaú,2101509,city,16,85.01594,0,1,0,0.0625,18820,False,False
35,2020-08-23,112,MA,Barra do Corda,2101608,city,3174,3598.14991,0,24,0,0.0076,88212,False,False
35,2020-08-23,129,MA,Barreirinhas,2101707,city,621,993.15507,0,23,0,0.037,62528,False,False
35,2020-08-23,108,MA,Belágua,2101731,city,212,2838.39871,0,1,0,0.0047,7469,False,False
35,2020-08-23,116,MA,Bela Vista do Maranhão,2101772,city,125,1115.17531,0,3,0,0.024,11209,False,False
35,2020-08-23,94,MA,Benedito Leite,2101806,city,99,1757.8125,0,0,0,0.0,5632,False,False
35,2020-08-23,116,MA,Bequimão,2101905,city,206,968.04511,0,10,0,0.0485,21280,False,False
35,2020-08-23,102,MA,Bernardo do Mearim,2101939,city,49,810.85554,0,3,0,0.0612,6043,False,False
35,2020-08-23,108,MA,Boa Vista do Gurupi,2101970,city,13,139.98062,0,3,0,0.2308,9287,False,False
35,2020-08-23,119,MA,Bom Jardim,2102002,city,809,1943.31011,0,22,0,0.0272,41630,False,False
35,2020-08-23,110,MA,Bom Jesus das Selvas,2102036,city,1488,4372.8694,0,10,0,0.0067,34028,False,False
35,2020-08-23,115,MA,Bom Lugar,2102077,city,205,1258.13183,0,1,0,0.0049,16294,False,False
35,2020-08-23,120,MA,Brejo,2102101,city,640,1758.38668,0,18,0,0.0281,36397,False,False
35,2020-08-23,98,MA,Brejo de Areia,2102150,city,196,2133.21724,0,1,0,0.0051,9188,False,False
35,2020-08-23,113,MA,Buriti,2102200,city,513,1788.82767,0,1,0,0.0019,28678,False,False
35,2020-08-23,107,MA,Buriti Bravo,2102309,city,247,1034.16513,0,0,0,0.0,23884,False,False
35,2020-08-23,120,MA,Buriticupu,2102325,city,2160,2985.15714,0,4,0,0.0019,72358,False,False
